"","Subject_ID","Treatment","Age","Gender_Coded","Born_US","Ethnicity_Coded","Religiousity","Political_Aff","Income","Nat_Lang","Country_Born","Yrs_Country_Born","Current_Country","Education","P1_Educ","p2_Educ","Job","Empathy_Sentences","E_Compassion","E_Sympathy","E_Movedness","Empathy","Decision_DV","Suspicion","Suspicion_code","Incluenced_by_suspicion","Study2_done_before","Study2_done_before_text","Combined_Income_Centered","Combined_Condition_IncomeCentered","Sample_Income_Centered","Sample_Condition_IncomeCentered","filter_$_study2_geolocation"
"107",450,1,33,0,TRUE,1,4,6,5,"English","United States","33","United States",1,3,3,"Security","The lose member would feel cheated. The member would feel betrayed by the other members. The member might also feel discriminated against.",7,6,5,6,2,"That we might have the lose member gain additional dollars at the end of the survey.",0,4,2,"",0.81,0.81,0.59,0.59,1
"108",451,1,29,0,TRUE,1,1,1,4,"english","usa","29","usa",4,2,2,"Maltster","Well first of all he's the LOSE member so that can't be good for self esteem. He gets the butt end of the money. I'll be nice to him.",6,6,5,5.66666666666667,2,"If you told participants to think about the lose member they would take less away from the lose member.",1,3,2,"",-0.19,-0.19,-0.41,-0.41,1
"109",457,1,66,0,FALSE,0,4,2,5,"Gujarati","Zanzibar","17","USA",7,1,1,"Podiatrist","They feel badly about being chosen the loser. They are worried that they will end up with no dollars. They feel powerless in this situation.",6,6,3,5,1,"The decider is being analyzed based on how compassionate they are.",0,3,2,"",0.81,0.81,0.59,0.59,1
"110",460,1,70,0,TRUE,1,4,4,4,"English","USA","70","USA",5,2,2,"Retired Military","I would think the lose member would be a bit concerned over my decision. Worry may be a good word to describe the lose members attitude as he/she wold like to have as many chances as the others for the $50. Hopeful is another word I would use to describe he feelings of the lose member. The lose member would be hopeful that I would not take any dollars away.",6,5,6,5.66666666666667,1,"I think you wanted to see how I would respond to my feelings about the lose member.",0,3,2,"",-0.19,-0.19,-0.41,-0.41,1
"111",462,1,27,0,TRUE,0,4,4,2,"English","USA","27","USA",5,2,2,"Multimedia Custodian","The LOSE member is also a human like me that is also working for some living, he/she maybe sad because he/she is the LOSE member. The decisions on my behalf would be difficult.",7,7,7,7,2,"Yes, its probably named, Understanding the decisions of people distributing their resources.",0,5,1,"",-2.19,-2.19,-2.41,-2.41,1
"112",465,1,28,0,TRUE,1,4,2,3,"English","USA","28","USA",5,5,5,"office clerk","The lose members are really getting the short end of the stick here. It's in their best interest to make things as even as possible so they at least see something. They must be feeling anxious and upset about being in the position that they're in.",7,7,6,6.66666666666667,1,"I think the hypothesis might have something to do with having power and having compassion with that power.",0,4,2,"",-1.19,-1.19,-1.41,-1.41,1
"113",466,1,27,0,TRUE,0,6,2,3,"English","USA","27","27",5,5,2,"Manager","the chances of LOSE member to lose his dollars is great so he must be feeling helpless and as such the DECIDER must think about his well being too",6,6,3,5,1,"to whether I will feel sympathy for the LOSE member",0,4,2,"",-1.19,-1.19,-1.41,-1.41,1
"114",467,1,31,0,FALSE,0,5,3,6,"spanish","argentina","15","usa",5,5,5,"CPA","It must fell frustrating to be on that situation",6,6,6,6,2,"no",0,4,2,"",1.81,1.81,1.59,1.59,1
"115",469,1,38,0,TRUE,1,1,1,5,"english","USA","38","USA",6,4,5,"Director","I feel very sorry for them. Its not their fault that they are in fact going to loose out. With this I mind I will try and be as fair as I can to all individuals.",6,6,5,5.66666666666667,1,"that if knowing that people would loose money at a higher rate, this might impact how I behaved.",0,3,2,"",0.81,0.81,0.59,0.59,1
"116",470,1,29,0,TRUE,0,1,2,5,"English","United States of America","29","United States of America",5,2,2,"Financial analyst","I expect the LOSE member would feel powerless and angered by being randomly assigned to the LOSE role. Since the LOSE member has no say in what happens, he or she would likely be frustrated by the way the game was designed. The well-being of the LOSE membr is entirely dependent on what the decider picks, so I expect the LOSE member would hope that the decider is a compassionate and empathetic person.",7,7,5,6.33333333333333,1,"Unfortunately, I do not know what your hypotheses may be.",0,1,2,"",0.81,0.81,0.59,0.59,1
"117",473,1,28,0,TRUE,1,1,4,2,"English","USA","28","USA",2,2,2,"Electrician","I feel normal about this person. I did not put them in their position. I have no sympathy.",3,2,3,2.66666666666667,6,"No.",0,3,2,"",-2.19,-2.19,-2.41,-2.41,1
"118",477,1,20,0,TRUE,1,4,4,9,"English","USA","20","USA",2,5,2,"Manager","I think s/he is just as deserving as everyone else",6,6,6,6,1,"No",0,1,1,"",4.81,4.81,4.59,4.59,1
"119",481,1,38,0,TRUE,1,2,2,5,"English","USA","38","USA",5,2,5,"IT Manager","The are put in a place where they can lost all the dollars they have. They have no decision as to what happens to what they have to keep for them self. The are in a postion to either feel good or bad in this.",4,2,1,2.33333333333333,6,"How someone would feel if things were taken or not by someone else.",0,1,2,"",0.81,0.81,0.59,0.59,1
"120",485,1,35,0,TRUE,0,1,3,5,"English","United States","24","United States",5,2,1,"Material transport supervisor","The LOSE member would feel like the decision to take away their dollars is unfair. They feel like they have very little power and have no control over the outcome. They will most likely resent the DECIDER for the decision and also the KEEP member for profting from their losses. They would feel like rebelling against the rules because this experiment is rigged.",5,6,3,4.66666666666667,1,"Something about how empathy might affects someone's decision making behavior?",1,4,2,"",0.81,0.81,0.59,0.59,1
"121",490,1,30,0,TRUE,1,1,2,5,"English","USA","30","USA",5,6,3,"CEO","I imagine the LOSE member feels they'll be treated unfairly. They've probably already accepted that they'll lose all of their experiment dollars. I think they most likely feel injustice and anger, but also are resigned to it happening.",5,5,3,4.33333333333333,6,"I'm guessing you're testing how peoples feelings affect their actions. If they feel very compassionately toward the lose member, they'll be more likely to take fewer dollars away.",1,1,1,"",0.81,0.81,0.59,0.59,1
"122",491,1,30,0,TRUE,1,1,5,5,"english","usa","30","usa",5,7,3,"business manager","The LOSE member will feel no control.  She or he has no power.  They just have to listen.  They feel taken advantage of and at the mercy of others.",4,7,5,5.33333333333333,1,"Maybe about fairness.",0,1,2,"",0.81,0.81,0.59,0.59,1
"123",497,1,33,0,TRUE,1,1,4,5,"english","USA","33","USA",2,2,3,"Measurement","It would kind of suck not having a say in if they give your chances away.  Hopefully the decider keeps it fair where as to let the lose member have at least some chance.  It would feel helpless if i were the lose member because you just have to sit back ad take it.",7,7,6,6.66666666666667,2,"Nope.",0,1,2,"",0.81,0.81,0.59,0.59,1
"124",501,1,27,0,TRUE,1,1,1,2,"e","us","27","ys",3,2,2,"retail","",4,6,5,5,3,"",0,4,2,"",-2.19,-2.19,-2.41,-2.41,1
"125",503,1,34,0,TRUE,0,1,3,6,"english","USA","34","USA",6,2,2,"finance manager","The LOSE members will feel really bad. They will feel like they are being picked on. They will feel like losers.",5,5,6,5.33333333333333,1,"no",0,1,2,"",1.81,1.81,1.59,1.59,1
"126",512,1,35,0,TRUE,1,4,5,4,"english","usa","35","usa",3,4,3,"Accountant","I think it would feel terrible to be the lost member of the team. All that dissapointment and jealousy would be too much for me to bear if I was that person. I feel the greatest sympathy for that person and the fact that they're losing.",7,7,6,6.66666666666667,1,"not sure",0,1,2,"",-0.19,-0.19,-0.41,-0.41,1
"127",515,1,42,0,TRUE,1,1,3,6,"english","usa","42","usa",5,3,7,"machinist","They'll feel cheated since they have no power to alter or influence the events taking place. I imagine they'll be more than a little resentful, too. And since they can't do anything about it, they'll probably just leave and take their ball home.",3,3,3,3,6,"no idea what it is",0,1,2,"",1.81,1.81,1.59,1.59,1
"128",519,1,36,0,TRUE,1,1,1,3,"English","United States","36","United States",3,4,4,"Self Employed","The lose member would feel inadequate to be a product member of the group. The lose member needs to be maintained  and not punished otherwise other members would be unhappy. The lose member can only be punished if purposely jeopardises the group.",6,6,6,6,1,"How people evaluate others and if they can see someone's point of view rather than your own.",0,5,2,"",-1.19,-1.19,-1.41,-1.41,1
"129",525,1,30,0,FALSE,0,7,6,6,"telugu","India","22","8",6,3,2,"Software Engineer","",6,7,6,6.33333333333333,3,"Yes your hypothesis is about the how many dollars the person want to give to the loosen group of the experiment.",0,4,2,"",NA,NA,NA,NA,0
"130",227,0,36,1,TRUE,0,6,7,4,"english","usa","36","usa",3,7,2,"cashier","",7,3,6,5.33333333333333,1,"none",0,4,2,"",-0.19,0,-0.41,0,1
"131",232,0,42,1,TRUE,1,4,4,4,"English","USA","42","USA",4,5,4,"manager","",4,4,4,4,6,"not sure",0,3,1,"",-0.19,0,-0.41,0,1
"132",241,0,57,1,TRUE,1,6,5,7,"English","USA","57","USA",5,3,1,"Teacher","",6,6,6,6,2,"NO",0,2,2,"",2.81,0,2.59,0,1
"133",243,0,27,1,TRUE,1,6,4,7,"english","usa","27","usa",5,5,5,"accountant","",6,6,6,6,1,"i don't want to take money from anyone",0,5,2,"",2.81,0,2.59,0,1
"134",246,0,39,1,TRUE,1,2,4,5,"english","usa","39","usa",5,2,1,"nurse","",7,7,7,7,2,"Some of the players are not playing together",0,3,2,"",0.81,0,0.59,0,1
"135",247,0,40,1,TRUE,1,3,4,2,"English","Us","40","Usa",2,2,2,"Unemployed","",5,5,2,4,1,"To see how people treat others and maybe to see if they are companision or not .",0,3,2,"",-2.19,0,-2.41,0,1
"136",248,0,42,1,TRUE,0,5,5,4,"Hispanic","Usa","42","Usa",2,2,2,"Manager","",6,6,6,6,2,"No opinion",0,3,2,"",-0.19,0,-0.41,0,1
"137",252,0,31,1,TRUE,0,5,2,2,"English","USA","7","USA",6,5,5,"","",7,7,7,7,1,"more compassion for loss",0,2,2,"",-2.19,0,-2.41,0,1
"138",255,0,28,1,TRUE,1,2,3,5,"english","usa","28","usa",5,5,3,"lounge manager","",6,5,5,5.33333333333333,2,"not really",0,3,2,"",0.81,0,0.59,0,1
"139",260,0,25,1,TRUE,1,6,6,2,"English","USA","25","USA",3,4,5,"Clerical Worker","",7,4,4,5,2,"nope",0,5,2,"",-2.19,0,-2.41,0,1
"140",264,0,23,1,TRUE,1,1,4,4,"ENGLISH","USA","23","USA",2,2,2,"CASHIER","",4,4,4,4,2,"it would be pretty fair",0,2,1,"",-0.19,0,-0.41,0,1
"141",265,0,28,1,FALSE,0,5,3,6,"english","guyana","4","usa",6,2,2,"psychologist","",7,6,4,5.66666666666667,2,"Negative action toward one to benefit the larger group",0,2,2,"",1.81,0,1.59,0,1
"142",268,0,68,1,FALSE,0,5,4,6,"gujrati","india","35","usa",5,5,2,"bussiness","",5,4,3,4,2,"yes a littele bit",0,3,2,"",1.81,0,1.59,0,1
"143",276,0,35,1,TRUE,1,6,5,6,"english","usa","35","usa",4,4,4,"office manager","",5,4,4,4.33333333333333,4,"no not really at all",0,4,2,"",1.81,0,1.59,0,1
"144",280,0,41,1,TRUE,1,2,4,5,"English","United States","41","United States",6,5,5,"Education specialist","",5,5,5,5,2,"Watching our decision making process and how much empathy/compassion we have for others in positions of inferiority.",1,4,2,"",0.81,0,0.59,0,1
"145",286,0,40,1,TRUE,1,4,4,8,"English","United States","40","Unites States",5,6,5,"Accountant","",1,1,1,1,1,"I just don't like to take other people's money.",0,3,2,"",3.81,0,3.59,0,1
"146",287,0,32,1,TRUE,1,5,2,2,"English","United States","32","United States",3,2,3,"unemployed","",7,7,6,6.66666666666667,1,"Maybe this study is about human integrity, but I'm not sure yet.",0,1,1,"",-2.19,0,-2.41,0,1
"147",292,0,19,1,TRUE,1,3,1,7,"English","USA","19","USA",3,4,5,"Student","",4,4,4,4,2,"no",0,2,2,"",2.81,0,2.59,0,1
"148",293,0,21,1,FALSE,0,5,3,2,"telugu","rajmundary","3 years","united states",4,1,1,"bussiness","",4,5,1,3.33333333333333,3,"",0,3,2,"",-2.19,0,-2.41,0,1
"149",295,0,52,1,FALSE,0,6,4,5,"TAMIL","INDIA","33","UNITED STATES",6,5,2,"HOMEMAKER","",6,7,7,6.66666666666667,1,"I THOUGHT THIS EXERCISE WOULD GIVE AN IMPRESSION OF THE PERSON MAKING THE JUDGEMENT CALL.",0,5,2,"",0.81,0,0.59,0,1
"150",298,0,60,1,FALSE,0,5,4,1,"Pilipino","Philippines","65","US",5,3,1,"meet and greet","",6,6,6,6,1,"the hypotheses would be how I would divide the money. Is it fair to all?",0,4,2,"",-3.19,0,-3.41,0,1
"151",300,0,31,1,TRUE,0,1,2,5,"English","United States","31","United States",5,1,1,"Master's Student","",4,4,4,4,2,"Those that sympathized more with the LOSE would not take away his experimental bucks.",1,1,2,"",0.81,0,0.59,0,1
"152",301,0,22,1,TRUE,0,4,4,4,"English","US","22","US",5,3,2,"Engineer","",3,4,3,3.33333333333333,1,"That people would take more away from the losers",0,3,2,"",-0.19,0,-0.41,0,1
"153",303,0,25,1,TRUE,1,5,5,5,"english","america","25","america",5,2,2,"employee/full time","",3,4,3,3.33333333333333,4,"yes it is hypotheses",0,3,2,"",0.81,0,0.59,0,1
"154",308,0,35,1,TRUE,1,7,7,9,"English","USA","35","USA",6,6,4,"","",4,4,4,4,1,"",0,3,2,"",4.81,0,4.59,0,1
"155",309,0,33,1,FALSE,0,4,4,2,"English","Africa","16","USA",5,2,2,"E-commerce business","",7,7,7,7,1,"yes",0,4,2,"",-2.19,0,-2.41,0,1
"156",312,0,54,1,TRUE,1,6,6,5,"English","USA","54","USA",5,2,5,"homemaker","",5,5,4,4.66666666666667,1,"How compassionate and giving will I be.",0,1,2,"",0.81,0,0.59,0,1
"157",314,0,25,1,TRUE,1,1,5,2,"English","United States","25","United States",5,5,5,"Business Owner - Agriculture","",3,4,2,3,2,"Looking at how people relate to others.",0,3,2,"",-2.19,0,-2.41,0,1
"158",315,0,78,1,TRUE,1,7,3,3,"ENGLISH","UNITED STATES","78","UNITED STATES",3,2,2,"ART TEACHER","",7,7,7,7,1,"NOT SURE",0,1,2,"",-1.19,0,-1.41,0,1
"159",317,0,37,1,TRUE,1,1,4,4,"English","USA","37","USA",5,5,4,"Admin","",4,5,2,3.66666666666667,1,"I really don't know.",0,1,1,"",-0.19,0,-0.41,0,1
"160",325,0,22,1,TRUE,1,2,2,4,"english","united states","22","united states",3,5,5,"Sales Lead","",5,5,4,4.66666666666667,1,"Im guessing it has to do with are you willing to benefit 2 people at the cost of 1",0,2,2,"",-0.19,0,-0.41,0,1
"161",327,0,25,1,TRUE,1,3,4,4,"english","usa","25","usa",4,3,1,"Medical Technologist","",7,6,6,6.33333333333333,2,"The psychology behind your hypothesis is you're trying to figure out how generous or selfish a worker can be.",0,4,2,"",-0.19,0,-0.41,0,1
"162",334,0,56,1,TRUE,1,6,5,7,"English","United States","56","United States",3,2,2,"Unemployed","",7,6,4,5.66666666666667,1,"Trying to determine a ""selfish"" attitude; instead of denying any one person when there clearly is enough to ""go around"".  How people would share or to keep everything equal, no favorites.",0,5,2,"",2.81,0,2.59,0,1
"163",335,0,24,1,TRUE,1,1,4,8,"english","usa","24","usa",4,7,7,"sales","",1,1,1,1,6,"take the most",0,3,2,"",3.81,0,3.59,0,1
"164",337,0,63,1,TRUE,1,1,1,1,"english","usa","63","usa",3,2,3,"retired","",3,5,4,4,4,"no",0,1,2,"",-3.19,0,-3.41,0,1
"165",344,0,33,1,TRUE,1,3,4,5,"english","usa","33","usa",5,5,5,"office manager","",5,5,5,5,2,"no",0,2,2,"",0.81,0,0.59,0,1
"166",346,0,29,1,TRUE,0,5,4,4,"english","us","29","us",3,1,1,"office admin","",5,5,3,4.33333333333333,1,"I did not.",0,1,2,"",-0.19,0,-0.41,0,1
"167",348,0,31,1,TRUE,1,4,3,4,"english","united states","31","united states",5,5,5,"Secretary","",5,5,4,4.66666666666667,1,"no",0,2,2,"",-0.19,0,-0.41,0,1
"168",354,0,34,1,TRUE,1,4,5,7,"English","Us","34","Us",5,5,3,"Rn","",5,4,5,4.66666666666667,6,"No",0,4,2,"",2.81,0,2.59,0,1
"169",356,0,21,1,TRUE,1,1,3,4,"english","usa","21","usa",3,2,2,"insurance specialist","",4,4,4,4,2,"",0,3,2,"",-0.19,0,-0.41,0,1
"170",361,0,22,1,TRUE,0,6,3,2,"English","United States","22","United States",2,3,2,"cashier","",1,7,4,4,1,"No",0,1,2,"",-2.19,0,-2.41,0,1
"171",364,0,63,1,TRUE,1,4,1,5,"eNGLISH","USA","6","USA",5,1,2,"Accountant","",7,7,7,7,3,"To see how fair you would be with the game",0,4,2,"",0.81,0,0.59,0,1
"172",367,0,30,1,TRUE,1,2,1,2,"English","USA","30","USA",4,2,3,"Content Manager","",7,7,7,7,1,"Compassion and fairness based on political/religious views?",0,1,2,"",-2.19,0,-2.41,0,1
"173",371,0,52,1,TRUE,1,2,2,1,"english","usa","52","usa",2,2,2,"home maker","",6,5,5,5.33333333333333,2,"not really",0,3,2,"",-3.19,0,-3.41,0,1
"174",375,0,23,1,TRUE,0,1,2,2,"english","united states","23","united states",4,2,2,"secretary","",2,2,1,1.66666666666667,1,"That they would not loose any experimental points and the keep person would get the most points.",0,5,2,"",-2.19,0,-2.41,0,1
"175",377,0,41,1,TRUE,1,3,4,4,"English","United States","41","United States",4,2,1,"Production worker","",5,5,3,4.33333333333333,1,"Yes that without taking any of the lose points everyone will have an equal chance with 5 dollars each.",0,5,2,"",-0.19,0,-0.41,0,1
"176",379,0,33,1,TRUE,1,2,3,5,"English","United States","33","United States",7,5,5,"Physical Therapist","",5,5,1,3.66666666666667,2,"Hypothesis may be that those who experience compassion and sympathy for the LOSE participant would be less likely to take money from that person to give it to the other 2",1,1,2,"",0.81,0,0.59,0,1
"177",382,0,38,1,TRUE,0,4,5,6,"English","United States","38","United States",5,2,2,"customer Service Agent","",5,3,5,4.33333333333333,2,"not sure",0,1,1,"",1.81,0,1.59,0,1
"178",384,0,26,1,TRUE,1,1,3,5,"English","United States","26","United States",7,5,5,"Physical Therapist","",5,6,3,4.66666666666667,2,"Yes, I thought that you might be looking at a participant's level of compassion, etc. looking at the LOSE from the outside compared to later in the game, when the participant may become the LOSE.",0,2,2,"",0.81,0,0.59,0,1
"179",386,0,35,1,FALSE,1,1,4,3,"english","la county","35","united states",2,2,3,"homemaker","",2,3,1,2,6,"no I didn't",0,1,2,"",-1.19,0,-1.41,0,1
"180",391,0,42,1,TRUE,1,6,4,4,"English","United States","42","United States",5,1,1,"teacher","",5,7,4,5.33333333333333,2,"thought taking 1 from the lose player would not impact them too much but would give each keep player 2 more chances",0,4,2,"",-0.19,0,-0.41,0,1
"181",392,0,25,1,TRUE,0,6,4,9,"english","USA","25","USA",4,4,2,"sales rep","",7,6,6,6.33333333333333,1,"dddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddd",0,3,2,"",4.81,0,4.59,0,1
"182",394,0,37,1,TRUE,0,5,2,5,"English","USA","37","USA",6,4,2,"Property Analyst","",5,5,3,4.33333333333333,1,"Not really.",0,3,2,"",0.81,0,0.59,0,1
"183",396,0,27,1,TRUE,0,5,5,5,"English","USA","27","USA",5,5,5,"Production Technician","",5,5,4,4.66666666666667,1,"Greed vs Compassion",0,4,2,"",0.81,0,0.59,0,1
"184",398,0,33,1,TRUE,1,3,4,6,"English","United States","33","united states",3,4,1,"retail manager","",5,5,3,4.33333333333333,1,"That more people will take money away from the lose member in order to increase their chances to win a $50 prize",0,2,2,"",1.81,0,1.59,0,1
"185",407,0,54,1,FALSE,0,5,5,4,"tagalog","philippines","49","usa",5,1,1,"optometrist","",4,5,6,5,1,"nope",0,4,2,"",-0.19,0,-0.41,0,1
"186",413,0,60,1,TRUE,1,4,3,2,"English","US","60","US",3,2,2,"Retired","",4,4,4,4,2,"The more compassion and empathy the less likely to take away high dollar amounts",1,1,2,"",-2.19,0,-2.41,0,1
"187",414,0,35,1,TRUE,1,2,5,8,"english","USA","35","usa",7,5,5,"Veterinarian","",4,5,3,4,4,"Capitalism v. Socialism?",0,1,2,"",3.81,0,3.59,0,1
"188",418,0,42,1,TRUE,1,1,7,4,"English","USA","42","USA",4,2,2,"Administrative Assistant","",7,7,7,7,1,"No",0,1,2,"",-0.19,0,-0.41,0,1
"189",420,0,28,1,TRUE,1,1,1,1,"English","USA","28","USA",5,3,3,"Administrator","",7,7,3,5.66666666666667,1,"No",0,1,1,"",-3.19,0,-3.41,0,1
"190",422,0,28,1,TRUE,0,1,2,5,"English","USA","28","USA",5,1,1,"Staff Accountant","",3,5,2,3.33333333333333,3,"No",0,3,2,"",0.81,0,0.59,0,1
"191",432,0,29,1,TRUE,0,1,3,2,"English","United States","29","United States",2,2,6,"Mine, or my parents'? I'll go with mine: Amazon Mechanical Turk worker and stay at home mom!","",7,7,3,5.66666666666667,2,"To see how our generosity, kindness, and sense of fairness may be impacted by how we view members of our group based on their chances to win or lose experiment dollars.",0,2,3,"I have completed many tasks that involve distributing money between people, but I am pretty certain that I have not completed this specific task.",-2.19,0,-2.41,0,1
"192",434,0,55,1,TRUE,1,6,5,6,"ENGLISH","USA","55","USA",5,2,2,"WAREHOUSE MGR","",6,6,4,5.33333333333333,1,"NO",0,3,2,"",1.81,0,1.59,0,1
"193",438,0,43,1,TRUE,1,2,5,5,"English","United States","43","United States",5,2,1,"Occupational support clerk","",7,7,7,7,1,"I didn't want to have to make that decision and take away any experiment dollars from anyone. I felt it was unfair to have certain people deemed the lose participants while others had a chance at the $50. Whether or not taking from one gave another a bettr chance, because I thought the hypothesis was unfair I wouldn't sacrifice one for the benefit of another.",0,1,2,"",0.81,0,0.59,0,1
"194",444,0,57,1,TRUE,1,5,6,6,"English","USA","57","USA",3,3,2,"Firefighter","",4,4,4,4,3,"No.  I found it a little difficult to understand.",0,5,3,"It was something similar to this, although I think it used coins.",1.81,0,1.59,0,1
"195",445,0,30,1,TRUE,1,1,2,4,"english","usa","30","usa",6,7,6,"project manager","",4,4,2,3.33333333333333,3,"i felt that my compassionate nature was being provoked in order to decide whether to be considerate of the loser. I felt somewhat bad in taking points away but i felt i was being fair not taking all the 5 points away from them.",1,2,2,"",-0.19,0,-0.41,0,1
"196",449,0,26,1,TRUE,1,1,4,2,"English","United States","26","United States",4,1,2,"self employed","",6,6,6,6,1,"No I did not",0,1,1,"",-2.19,0,-2.41,0,1
"197",454,0,29,1,FALSE,0,2,2,4,"Pashto","Pakistan","17","USA",5,1,3,"Unemployed","",7,7,5,6.33333333333333,1,"You were checking to see how people make decisions and whether they feel sympathetic towards others.",0,1,2,"",-0.19,0,-0.41,0,1
"198",455,0,30,1,TRUE,1,5,4,4,"English","USA","30","USA",5,3,6,"Data entry","",6,6,4,5.33333333333333,1,"How people treat others based on their situation in life.",0,2,2,"",-0.19,0,-0.41,0,1
"199",456,0,40,1,TRUE,1,2,2,3,"English","United States","40","40",4,4,2,"SERVER","",7,7,7,7,2,"no",0,1,2,"",-1.19,0,-1.41,0,1
"200",463,0,22,1,TRUE,0,2,1,7,"English","United States of America","22","United States of America",5,6,5,"Self-Employed","",7,7,7,7,1,"Feelings of sympathy determined by your frame of reference to the ""losers"" effect how willing someone is to give to one group over another.",1,2,1,"",2.81,0,2.59,0,1
"201",474,0,27,1,TRUE,1,1,3,5,"English","USA","27","USA",5,4,3,"Cashier","",1,1,1,1,6,"People that feel compassion towards the ""Lose"" member might leave them with more.",1,1,2,"",0.81,0,0.59,0,1
"202",478,0,28,1,FALSE,0,5,2,9,"English","","","USA",4,3,3,"Sales Rep.","",5,5,5,5,2,"How people make decisions based on situations.",0,3,2,"",4.81,0,4.59,0,1
"203",480,0,61,1,TRUE,1,6,2,6,"English","USA","61","USA",5,3,6,"Administrative Support","",4,1,1,2,1,"No, I was only thinking of what I thought was a fair thing to do.",0,1,2,"",1.81,0,1.59,0,1
"204",484,0,27,1,TRUE,1,7,7,6,"English","Untied STates","27","United States",5,5,5,"Assistant Manager","",5,5,3,4.33333333333333,2,"No I did not",0,1,2,"",1.81,0,1.59,0,1
"205",486,0,44,1,TRUE,0,2,6,4,"English","USA","44","USA",3,4,5,"Administrative Assistant","",7,7,7,7,2,"I just think that it is unfair that someone has to be designated as a LOSE member.  We all should be given the same amount and it should be up to us to, say, play a game to win or loose.",0,3,2,"",-0.19,0,-0.41,0,1
"206",487,0,55,1,TRUE,1,4,4,1,"english","usa","55","usa",5,2,2,"customer service representative","",7,6,6,6.33333333333333,2,"I wanted to take the least amount away that would give the keep members some money too",0,4,2,"",-3.19,0,-3.41,0,1
"207",492,0,31,1,TRUE,1,1,2,3,"English","USA","31","USA",5,5,5,"Editor","",5,5,2,4,3,"How greedy people will be with points...?",0,2,2,"",-1.19,0,-1.41,0,1
"208",493,0,26,1,TRUE,1,1,1,2,"English","US","26","US",6,6,6,"Attorney","",6,6,5,5.66666666666667,3,"To see what people would do when they had control over another person.",0,1,2,"",-2.19,0,-2.41,0,1
"209",496,0,24,1,FALSE,1,6,5,3,"english","nashville","24","24",5,4,3,"nurse","",4,6,6,5.33333333333333,4," if you take away 1 experiment dollar from the lose member, each keep member will gain 2 experiment dollars.. so i taked away more",0,3,2,"",-1.19,0,-1.41,0,1
"210",504,0,32,1,TRUE,0,7,4,2,"English","USA","32","USA",2,4,2,"Self-employed","",6,7,6,6.33333333333333,1,"I'm not sure",0,1,2,"",-2.19,0,-2.41,0,1
"211",505,0,28,1,TRUE,1,7,1,4,"english","america","28","america",5,5,5,"sales","",6,6,6,6,6,"no",0,1,2,"",-0.19,0,-0.41,0,1
"212",508,0,54,1,TRUE,1,7,4,4,"English","United States","54","United States",4,2,2,"Sales Manager","",7,7,7,7,1,"No.",0,1,2,"",-0.19,0,-0.41,0,1
"213",513,0,28,1,TRUE,1,1,1,4,"English","USA","28","USA",4,2,5,"Freelance Writer","",5,5,3,4.33333333333333,1,"That in order to increase everyone else's overall chances, the decider would take away some dollars from the lose member to give to the keep members.",0,1,2,"",-0.19,0,-0.41,0,1
"214",514,0,37,1,TRUE,1,2,4,2,"English","United States","36","United States",5,1,1,"Real Estate Appraisal Processor","",7,7,7,7,1,"That if people are compassionate to the move members they may be less likely to take away money from the ""lose"" participant.",1,1,3,"I know I've done distribution tasks before but I'm not sure of the timeframe.",-2.19,0,-2.41,0,1
"215",516,0,50,1,FALSE,1,2,6,2,"English","Canada","39","United States of America",3,1,1,"Mechanical Turker","",6,6,6,6,1,"I was thinking you might wonder if I would take from another to benefit others.",0,2,2,"",-2.19,0,-2.41,0,1
"216",522,0,56,1,FALSE,0,5,4,3,"Spanish","Dominican Republic","7","45",5,2,1,"Nursing Assistant","",1,1,1,1,2,"That people will take as little as possible so that each group doesn't get more than the others.",0,5,2,"",NA,0,NA,0,0
"217",523,0,36,1,FALSE,0,1,1,5,"english","dominican rep","4","17",5,2,7,"translator","",4,4,4,4,1,"no",0,1,2,"",NA,0,NA,0,0
"218",524,0,23,1,TRUE,1,5,5,5,"english","state","0","23",5,3,3,"full time employee","",5,6,5,5.33333333333333,2,"",0,4,1,"",NA,0,NA,0,0
"219",526,0,26,1,FALSE,0,5,4,2,"english","viet nam","10","16",5,2,2,"sale rep","",4,5,4,4.33333333333333,5,"Ill take 4 for the LOSE, so the KEEP will gain 8.",0,3,2,"",NA,0,NA,0,0
"220",228,1,24,1,TRUE,1,5,4,5,"english","usa","24","usa",6,5,2,"Administrative Assistant","I think that they will feel bad for losing. They will be upset that they did not win.They will try harder at the next thing to win",5,5,6,5.33333333333333,3,"that the lose group will have money taken away",0,3,2,"",0.81,0.81,0.59,0.59,1
"221",234,1,42,1,TRUE,1,5,3,5,"English","USA","42","USA",5,5,4,"HOMEMAKER","The lose member feels like the odd man out, in order for the others to prosper he has to give up wealth. The lose member feels discriminated against he is the focus of the experiment he is the one that will potentially come out behind the others. The losemember feels a bit like a loser, destined to finish last.",5,6,4,5,2,"Sounds a lot like the redistribution of wealth versus capitalism. The stock market is basically taking someones loss and turning it into others gains. And keeping the experiment dollars the same is basically socialism, everyone gets the same, no reason totry, just give me what you got. I chose to take one dollar away because it is a small loss for one and a substantial gain for 2.",0,2,2,"",0.81,0.81,0.59,0.59,1
