"","Subject_ID","Treatment","Age","Gender_Coded","Born_US","Ethnicity_Coded","Religiousity","Political_Aff","Income","Nat_Lang","Country_Born","Yrs_Country_Born","Current_Country","Education","P1_Educ","p2_Educ","Job","Empathy_Sentences","E_Compassion","E_Sympathy","E_Movedness","Empathy","Decision_DV","Suspicion","Suspicion_code","Incluenced_by_suspicion","Study2_done_before","Study2_done_before_text","Combined_Income_Centered","Combined_Condition_IncomeCentered","Sample_Income_Centered","Sample_Condition_IncomeCentered","filter_$_study2_geolocation"
"101",132,1,40,0,TRUE,1,7,5,4,"English","Usa","40","Usa",4,5,2,"Transportation Technician","The lose member will not like losing.  I dont want to take anything from the lose member.  We should all have the same chances of winning.",7,7,7,7,1,"No",0,1,NA,"",-0.19,-0.19,0.0899999999999999,0.0899999999999999,1
"102",133,1,27,0,TRUE,1,4,5,2,"English","USA","27","USA",2,3,2,"pest control","I feel terrible sad and incompetent. I have no say in how many tickets i get. I feel powerless",2,4,3,3,6,"",0,3,NA,"",-2.19,-2.19,-1.91,-1.91,1
"103",136,1,65,0,FALSE,1,1,3,4,"English","Cyprus","17","USA",7,1,1,"Chemist","The LOSE member is feeling sad. This member has no influence on what happens. The LOSE member is worried that all his money may be taken away from him.",4,6,2,4,1,"No",0,1,NA,"",-0.19,-0.19,0.0899999999999999,0.0899999999999999,1
"104",142,1,31,0,TRUE,1,1,2,5,"English","USA","31","USA",6,7,7,"Plans Review Tech","They will probably feel like they got dealt a bad hand.  They will probably feel sad, and somewhat isolated from the rest of the group.  They will feel like the world is not a fair place.",5,5,5,5,3,"That you were looking for a correlation between how much compassion people felt, and how much they were taking away.  Less compassion = more taking away, more compassion = less taking away",1,2,NA,"",0.81,0.81,1.09,1.09,1
"105",146,1,28,0,TRUE,1,1,2,2,"english","usa","28","usa",2,2,2,"mturker","I don't care about them. I hope they die. They suck.",5,6,5,5.33333333333333,4,"no",0,3,NA,"",-2.19,-2.19,-1.91,-1.91,1
"106",149,1,41,0,TRUE,1,6,5,4,"English","United States","41","United States",3,3,3,"Retail Sales Associate","The LOSE member has very little control of what happens in the scenario, so I imagine there will be some negative feelings and emotional distress.  The well being of the LOSE member is controlled ty the DECIDER, so it is contingent upon his/her discretion  I can't imagine the LOSE member being very thrilled at being in a position where potential income is taken away.  I'm sure the LOSE member will be anxious and in an unpleasant mood depending on the outcome.",6,7,5,6,1,"I'm not entirely sure, but I would guess based on having me describe the feelings of being in the LOSE position, it would put me in a position to understand what they would be going through and empathize.",0,3,NA,"",-0.19,-0.19,0.0899999999999999,0.0899999999999999,1
"107",150,1,26,0,TRUE,1,1,1,5,"English","USA","26","USA",2,3,3,"Driver","The LOSE member would be highly upset. It's unfair that they must give up money while others gain it. It reminds me of basica economics in the US. The rich get richer and the poor get poorer.",7,7,7,7,1,"None",0,1,NA,"",0.81,0.81,1.09,1.09,1
"108",151,1,48,0,TRUE,1,4,1,4,"English","USA","40","USA",5,6,5,"editor","If the LOSE member is aware of the category, then I think that member will feel disappointed about the status. I don't think it would affect the member's well-being. If this is a random pairing, the member might not feel very strongly about the status.",2,2,1,1.66666666666667,6,"I think the experiment is testing empathy of decision-makers for those who could be hurt by their choices.",0,1,NA,"",-0.19,-0.19,0.0899999999999999,0.0899999999999999,1
"109",155,1,24,0,TRUE,0,1,4,5,"English","USA","24","USA",5,7,5,"Security Specialist","The lose member will feel anxious and uncertain about the future of the experiment. They don't know if the decider is a fair or malicious person or not. They will feel like the are being separated and singled out from the group. They may even feel discrimnated and/or hated. They will feel pain if the decider determines that they should lose experimental dollars so that the rest of the group benefits. They will feel that that is unfair.",7,7,7,7,1,"Nope, I didn't form a thing.",0,1,NA,"",0.81,0.81,1.09,1.09,1
"110",156,1,21,0,TRUE,1,1,2,4,"English","USA","21","USA",3,5,5,"IT admin","I really care for all the members in the group. As a Lose member, you are doing a great job for playing for the team. I wish you well.",6,7,7,6.66666666666667,3,"I really didn't form any impression.",0,2,NA,"",-0.19,-0.19,0.0899999999999999,0.0899999999999999,1
"111",161,1,57,0,TRUE,1,1,5,6,"English","United States","57","United States",2,2,2,"Technical analyst","I expect that the lose member might very well feel a bit ""picked on"" since they were singled out as the one who was chosen to give up some of what they have. Since losing what they have enriches other players to an even larger extent than what was taken aay from them, they may also feel bitter about the experience. I also expect there could be some level of anger involved since the lost member may feel that they are being mistreated and that the extent that they feel that way would probably related to howmuch they actually lost.",5,6,3,4.66666666666667,2,"I cannot be sure. Perhaps you want to know if reflecting on how a person would feel, i.e. ""putting yourself on their shoes"" influences the decision about what (or what not) to take away from them.",1,1,NA,"",1.81,1.81,2.09,2.09,1
"112",164,1,20,0,TRUE,1,2,3,3,"English","United States","20","United States",3,2,6,"Web Development","they feel unlucky to have been selected as the lose member. they are hoping the decider will not take many experiment dollars from them. perhaps they may be ok with losing some experiment dollars, as the other members' gain outweighs their loss.",5,5,1,3.66666666666667,1,"not sure",0,1,NA,"",-1.19,-1.19,-0.91,-0.91,1
"113",166,1,25,0,TRUE,1,1,4,3,"english","us","25","us",3,2,4,"electrician","I would be unfortunate to be the lose member. Everyone benefiting from your lose and you not being able to do anything. It would be a little frustrating.",5,5,4,4.66666666666667,1,"no",0,1,NA,"",-1.19,-1.19,-0.91,-0.91,1
"114",168,1,30,0,TRUE,0,5,3,3,"english","United States","30","United States",4,4,5,"nurse","The system in place discriminates against the lose member. The lose member will resent me if I make a decision that contributes to them losing money.The lose member will suffer because of my decision and its not fair.",5,7,5,5.66666666666667,2,"yes. How a system can benefit some members and at the same time negatively affect others",0,5,NA,"",-1.19,-1.19,-0.91,-0.91,1
"115",171,1,22,0,TRUE,0,3,1,3,"english","usa","22","usa",2,3,2,"housekeeper","I imagine the member feeling hope  of winning a 50 dollar prize to have a better outcome",7,5,5,5.66666666666667,4,"Based on risk and cause",0,4,NA,"",-1.19,-1.19,-0.91,-0.91,1
"116",186,1,34,0,TRUE,0,4,5,4,"English","USA","34","USA",3,1,1,"homemaker","I imagine the Lose member hates the scenario. I bet this person is hoping that he won't take that much damage. In his mind, he has already lost or at least it won't surprise him. He is expecting to come out empty handed.",5,6,5,5.33333333333333,1,"I think the hypothesis is that I might be more considerate of others if I put myself in that person's shoes. I imagine that those who do not think about it would be more willing to help the others.",0,4,NA,"",-0.19,-0.19,0.0899999999999999,0.0899999999999999,1
"117",187,1,33,0,TRUE,1,1,1,2,"English","United States","33","United States",5,2,1,"Tutor","If the LOSE member has been informed of their status, I imagine they're feeling a little vulnerable and anxious at the moment. They probably see this as a waste of their time.  Nobody likes to have decisions made for them, especially to take things away frm them.",5,7,4,5.33333333333333,1,"Maybe that people who are better off financially would be more accepting of the trade off of taking some from one to give more to others.",0,1,NA,"",-2.19,-2.19,-1.91,-1.91,1
"118",188,1,35,0,TRUE,0,1,3,5,"Engish","United States","24","United States",5,2,1,"Warehouse supervisor","The lose member would feel powerless and not in control of his/her action. This member would feel like an outcast or being singled out. He or she would feel angry and frustrated for being treated unfairly if I as the decider take money from him/her. This erson will probably feel like being punished without a good reason.",4,5,4,4.33333333333333,1,"Something to do with empathy for the less fortunate?",0,3,NA,"",0.81,0.81,1.09,1.09,1
"119",190,1,45,0,TRUE,1,2,4,1,"English","USA","45","USA",3,6,3,"Customer Service Representative","The LOSE member will feel sad.  The LOSE member will feel unfairly treated.  The LOSE member will feel the treatment is unjustified.",5,5,3,4.33333333333333,1,"No.",0,1,NA,"",-3.19,-3.19,-2.91,-2.91,1
"120",194,1,25,0,TRUE,0,2,2,5,"English","USA","25","USA",5,5,3,"Lab Assistant","I should try not to keep the member too disadvantaged. I think they would be upset if I took too much of their money. I should keep this in consideration.",5,5,5,5,6,"If I would be a dick or not.",0,2,NA,"",0.81,0.81,1.09,1.09,1
"121",198,1,54,0,TRUE,1,2,5,2,"English","United States","54","United States",6,5,5,"Financial Services Manager","From the description you have provided thus far, the LOSE member seems to be a full member of this group in every way. However, they are treated worse then everyone else. So if I was the LOSE member I would feel cheated, discriminated against and resent te other people in the group, especially the decision maker.  If this abuse were to continue, the LOSE member may become disgruntled to the point of doing something to change the unfair outcome of this test.",6,7,5,6,1,"I guessed that you might be thinking that if you could get someone to contemplate the situation for the lose member you might be able to change their responses, and be kinder to the LOSE member.",1,4,NA,"",-2.19,-2.19,-1.91,-1.91,1
"122",202,1,53,0,TRUE,1,1,2,4,"English","USA","53","USA",3,2,5,"IT Professional - Unemployed","Well I imagine he feels like the world is not fair about right now. The LOSE member obviously would hope I don't try to play Santa Clause with the KEEP members",6,6,5,5.66666666666667,4,"How fair people would be?  Maybe you were trying to create sympathy for the LOSE member.",0,2,NA,"",-0.19,-0.19,0.0899999999999999,0.0899999999999999,1
"123",211,1,49,0,TRUE,1,7,6,4,"English","USA","44","USA",4,3,2,"IT Support","The LOSE member should be just as important than all the other members.  The LOSE member should not be persecuted for his label.  All member should be treated with the same respect.",7,7,7,7,1,"no",0,1,NA,"",-0.19,-0.19,0.0899999999999999,0.0899999999999999,1
"124",212,1,33,0,TRUE,0,2,4,3,"English","USA","33","USA",3,3,3,"overnight stocker","The lose member wants to be fair.
The lose menber wants to earn money.
The LOSE member is confused.",6,6,6,6,2,"To see how compasionate one can be when it comes to money.",0,3,NA,"",-1.19,-1.19,-0.91,-0.91,1
"125",215,1,28,0,TRUE,0,5,5,4,"English","America","28","America",5,2,3,"working","The feeling was not been good for hime because it was a  other's decision proess involved, so he had to accept it and take whatever he got it at end.",4,3,4,3.66666666666667,1,"See the decision process",0,3,NA,"",-0.19,-0.19,0.0899999999999999,0.0899999999999999,1
"126",216,1,34,0,TRUE,1,1,1,3,"English","USA","34","USA",5,5,5,"ITR","The Lose member feels angry. He feels taken advantage of. He feels unimportant",4,4,2,3.33333333333333,6,"no",0,1,NA,"",-1.19,-1.19,-0.91,-0.91,1
"127",218,1,25,0,TRUE,0,1,1,7,"English","USA","25","USA",5,5,2,"Underwriting Manager","The LOSE member of the group will feel left out and disappointed. They would want to be part of the winning group and feel unlucky that they're not. The losing member would also lose confidence and may not want to take part in this in the future.",7,7,7,7,1,"Feeling compassion for someone that lost something.",0,5,NA,"",2.81,2.81,3.09,3.09,1
"128",222,1,30,0,TRUE,1,1,6,5,"English","USA","30","USA",5,7,5,"mechanical engineer","The lose member is probably not too happy.  They have no control over someone taking their money.  I feel bad for them as they are probably sad about the role they have.",6,7,3,5.33333333333333,1,"Compassion?",0,2,NA,"",0.81,0.81,1.09,1.09,1
"129",223,1,48,0,TRUE,1,1,2,2,"English","USA","48","USA",6,5,5,"unemployed","The lose member would be anxious and unhappy.  He has nothing to gain, and knows that if I decide to take money from him it will help 3 other people so there is (from his point of view) a good chance this will happen.  He is powerless in this process, whih surely makes him unhappy.",6,6,6,6,1,"Really don't know.  I guess the scenario was presented in different ways to different people and you are looking to see what effect that has on people's final decision.  Exactly what though, not a clue.",0,1,NA,"",-2.19,-2.19,-1.91,-1.91,1
"130",224,1,29,0,TRUE,0,1,1,2,"English","United States","29","United States",2,3,1,"Freelancer","This lose member would feel very cheated. Seeing others benefit inversely and double the amount he/she loses might be disheartening in a real-life situation. This injustice would probably discourage he/she.",7,7,5,6.33333333333333,1,"None",0,1,NA,"",-2.19,-2.19,-1.91,-1.91,1
"131",7,0,47,1,TRUE,1,1,2,1,"English","USA","47","USA",5,3,3,"unemployed","",6,6,4,5.33333333333333,1,"Whether people are willing to take something away from one person to give a better chance to another",0,1,NA,"",-3.19,0,-2.91,0,1
"132",13,0,36,1,TRUE,1,2,5,5,"English","United States","36","United States",3,2,2,"Operations Manager","",7,7,5,6.33333333333333,1,"If empathy would play a part in decision making. By asking me how I felt about the lose member shows me you are looking for my emotional reaction to the decision.",0,1,NA,"",0.81,0,1.09,0,1
"133",15,0,31,1,TRUE,1,1,4,4,"english","usa","31","usa",2,2,3,"retail clerk","",5,4,5,4.66666666666667,6,"no",0,1,NA,"",-0.19,0,0.0899999999999999,0,1
"134",17,0,30,1,TRUE,0,6,1,5,"English","USA","30","30",5,5,5,"production manager","",7,7,7,7,4,"How selfless we are",0,1,NA,"",0.81,0,1.09,0,1
"135",19,0,42,1,TRUE,1,1,2,5,"English","USA","42","USA",3,2,2,"customer service agent","",7,7,6,6.66666666666667,1,"I would guess if the average person has empathy for the lose member or for the keep members. Is it better to sacrifice one member to benefit the rest of the group?",0,1,NA,"",0.81,0,1.09,0,1
"136",21,0,58,1,TRUE,1,2,5,2,"English","USA","58","USA",2,1,2,"customer service rep","",4,4,4,4,6,"If i'm trying to maximize our chances of winning the $50",0,4,NA,"",-2.19,0,-1.91,0,1
"137",29,0,33,1,TRUE,1,1,3,6,"English","United States","33","United States",4,2,2,"Production Supervisor","",6,7,2,5,1,"No, not yet.",0,1,NA,"",1.81,0,2.09,0,1
"138",31,0,59,1,TRUE,1,6,6,4,"English","USA","59","USA",4,2,2,"Produce Associate","",7,7,7,7,1,"Consideration",0,5,NA,"",-0.19,0,0.0899999999999999,0,1
"139",32,0,28,1,FALSE,0,4,5,4,"english","india","15","U.S",6,5,5,"associate engineer","",7,7,5,6.33333333333333,6,"feeling sympathy will gain nothing, so better take it",0,4,NA,"",-0.19,0,0.0899999999999999,0,1
"140",34,0,41,1,TRUE,1,4,4,5,"english","USA","41","USA",4,1,1,"homemaker","",6,6,5,5.66666666666667,1,"yes",0,5,NA,"",0.81,0,1.09,0,1
"141",44,0,38,1,TRUE,1,4,1,6,"English","USA","38","USA",5,3,3,"Homemaker","",7,7,4,6,1,"No.",0,1,NA,"",1.81,0,2.09,0,1
"142",48,0,26,1,TRUE,1,3,4,7,"English","United States","26","USA",5,2,3,"Accounting","",4,4,4,4,6,"I wanted to see the reaction given for my choice",0,5,NA,"",2.81,0,3.09,0,1
"143",49,0,33,1,TRUE,0,6,3,3,"English","United States","33","United States",5,4,4,"Graphic Designer","",6,5,4,5,2,"The experiment is based on sympathy the survey taker has for the lose member. You want to see how fair they try to give each group member equal earnings based on situation and a prize.",1,4,NA,"",-1.19,0,-0.91,0,1
"144",51,0,28,1,TRUE,1,4,4,5,"English","United States","28","United States",5,5,5,"Registered Nurse","",7,7,7,7,1,"Yes. The more I take from the lose member the more he gains. In life everything should be equal so he neither gains nor loses with my answer.",0,5,NA,"",0.81,0,1.09,0,1
"145",52,0,53,1,TRUE,0,1,1,1,"ENGLISH","USA","53","USA",4,4,4,"UNEMPLOYED","",7,7,7,7,1,"NO I DID NOT",0,3,NA,"",-3.19,0,-2.91,0,1
"146",53,0,26,1,TRUE,1,5,5,3,"English","USA","26","USA",3,3,2,"Homemaker","",7,6,6,6.33333333333333,1,"None",0,1,NA,"",-1.19,0,-0.91,0,1
"147",57,0,27,1,TRUE,1,1,2,5,"English","USA","27","USA",3,3,6,"IT help desk/small business billing clerk","",5,5,4,4.66666666666667,3,"That the decider will feel sympathy for the loser and not take as much money from them.",1,2,NA,"",0.81,0,1.09,0,1
"148",58,0,26,1,TRUE,0,5,3,3,"English","United States","26","United States",5,2,3,"Social work","",6,6,3,5,2,"No",0,1,NA,"",-1.19,0,-0.91,0,1
"149",64,0,38,1,TRUE,1,1,7,1,"english","usa","38","usa",3,3,3,"transcription","",7,7,1,5,1,"I just wanted to be kind",0,5,NA,"",-3.19,0,-2.91,0,1
"150",70,0,37,1,TRUE,1,2,2,6,"English","USA","37","USA",7,6,5,"Procurement Supervisor","",6,6,5,5.66666666666667,1,"People would feel a lot of compassion towards the Lose member.",0,1,NA,"",1.81,0,2.09,0,1
"151",73,0,22,1,TRUE,1,1,4,7,"english","usa","22","usa",3,3,2,"animal nurse","",5,4,5,4.66666666666667,6,"I am honestly not sure.",0,3,NA,"",2.81,0,3.09,0,1
"152",79,0,51,1,TRUE,1,1,7,3,"English","USA","50","USA",3,2,2,"sales","",7,7,6,6.66666666666667,1,"To see if we would take away money from yhe lose member and then this would give more of a chance to the others to win money.and also the others would have more of a chance to win over me.",0,5,NA,"",-1.19,0,-0.91,0,1
"153",82,0,30,1,TRUE,1,7,5,7,"English","US","30","US",6,3,3,"Speech pathologist","",5,6,3,4.66666666666667,1,"No",0,1,NA,"",2.81,0,3.09,0,1
"154",86,0,42,1,TRUE,1,1,4,5,"English","United States","42","42",3,5,3,"Homemaker","",6,6,6,6,1,"I think people might give more to the other people, but I didn't think that was fair",0,2,NA,"",0.81,0,1.09,0,1
"155",88,0,27,1,TRUE,0,6,7,6,"ENGLISH","USA","27","USA",6,5,5,"SOFTWARE ANALYST","",4,6,4,4.66666666666667,2,"AS EACH MEMBER WILL GAIN 2 DOLLAR",0,4,NA,"",1.81,0,2.09,0,1
"156",89,0,22,1,TRUE,0,1,1,6,"english","usa","22","usa",5,6,7,"manager","",2,1,1,1.33333333333333,2,"no I did not",0,1,NA,"",1.81,0,2.09,0,1
"157",97,0,47,1,TRUE,1,3,5,5,"english","United States of America","47","United States of America",3,2,2,"Vehicle coordinator","",6,5,4,5,2,"You may have been checking for how compationate we are",0,1,NA,"",0.81,0,1.09,0,1
"158",99,0,36,1,TRUE,1,7,7,5,"English","USA","36","USA",4,3,3,"Accounts Payable","",7,7,4,6,2,"nope",0,1,NA,"",0.81,0,1.09,0,1
"159",100,0,27,1,TRUE,1,7,7,2,"English","USA","27","USA",5,3,2,"self employed","",4,4,4,4,1,"nothing",0,3,NA,"",-2.19,0,-1.91,0,1
"160",109,0,35,1,TRUE,1,6,4,3,"English","United States","35","United States",5,1,3,"retail sales","",5,5,5,5,1,"Not really, sorry",0,1,NA,"",-1.19,0,-0.91,0,1
"161",111,0,37,1,TRUE,1,4,4,1,"english","usa","37","usa",5,5,5,"self employed","",6,6,4,5.33333333333333,1,"No. I just want to be fair.",0,3,NA,"",-3.19,0,-2.91,0,1
"162",113,0,35,1,TRUE,0,6,2,4,"English","United States","35","United States",5,4,3,"Loan Processor","",1,1,1,1,3,"No, I was imaginng what I personally would assume others would say when compared to how I responded",0,1,NA,"",-0.19,0,0.0899999999999999,0,1
"163",114,0,65,1,TRUE,1,6,4,4,"English","USA","65","USA",7,1,1,"Retired teacher","",7,7,6,6.66666666666667,1,"If I was willing to sacrifice one for the benefit of many",0,3,NA,"",-0.19,0,0.0899999999999999,0,1
"164",152,0,30,1,TRUE,0,6,4,1,"English","USA","30","USA",3,3,3,"Homemaker","",5,6,2,4.33333333333333,1,"Maybe you're trying to see how certain situations would make me react.",0,1,NA,"",-3.19,0,-2.91,0,1
"165",154,0,51,1,TRUE,1,5,5,4,"English","USA","51","Florida",5,3,2,"full time transcriber","",7,7,7,7,2,"Yes, I thought of not taking any away, but in the end I took only one, because the lose member still has a chance to win the 50 dollars.",0,5,NA,"",-0.19,0,0.0899999999999999,0,1
"166",158,0,43,1,TRUE,1,6,2,3,"English","USA","43","43",4,3,2,"Tax Preparer","",7,7,5,6.33333333333333,1,"I think it is about our generosity and willingness to give.",0,1,NA,"",-1.19,0,-0.91,0,1
"167",163,0,31,1,TRUE,1,5,4,1,"ENGLISH","UNITED STATES","31","USA",3,3,2,"Sales/office worker","",5,3,1,3,2,"That someone who feels more compassion and/or sympathy toward the lose person, they would take less from them.",1,1,NA,"",-3.19,0,-2.91,0,1
"168",167,0,40,1,TRUE,1,7,5,5,"English","USA","40","USA",5,3,3,"legal assistant","",7,7,7,7,1,"I think you might assessing our view of fairness.",0,3,NA,"",0.81,0,1.09,0,1
"169",169,0,31,1,TRUE,1,1,2,3,"english","USA","USA","USA",5,5,5,"Sales","",5,5,3,4.33333333333333,6,"I would assume that most people would take away the dollars in order to benefit the group if that's what you mean...",0,1,NA,"",-1.19,0,-0.91,0,1
"170",179,0,39,1,TRUE,1,7,7,6,"English","United States","39","United States",5,2,2,"Supervisor","",7,7,7,7,4,"Unsure",0,4,NA,"",1.81,0,2.09,0,1
"171",191,0,39,1,TRUE,1,1,4,5,"English","USA","39","USA",6,7,3,"nursery supervisor","",4,4,4,4,1,"Not at all",0,1,NA,"",0.81,0,1.09,0,1
"172",193,0,35,1,TRUE,1,1,3,4,"English","USA","35","USA",3,2,2,"unemployed","",7,7,7,7,1,"That we would either be unsympathetic and take as much as we can, or be overly caring and not take any.",0,5,NA,"",-0.19,0,0.0899999999999999,0,1
"173",197,0,53,1,TRUE,1,1,4,2,"English","USA","53","USA",6,5,7,"workamper","",6,6,5,5.66666666666667,2,"To see if people are willing to take from others to benefit themselves.",0,1,NA,"",-2.19,0,-1.91,0,1
"174",203,0,NA,1,TRUE,1,1,2,6,"English","USA","40","USA",3,7,1,"assistant","",6,6,5,5.66666666666667,2,"no",0,1,NA,"",1.81,0,2.09,0,1
"175",205,0,27,1,FALSE,1,1,2,3,"English, Polish","Poland","6","U.S.",5,4,2,"Research assistant","",6,6,4,5.33333333333333,1,"Not really.",0,1,NA,"",-1.19,0,-0.91,0,1
"176",206,0,59,1,TRUE,1,5,4,1,"English","USA","59","USA",5,1,3,"self-employed","",7,3,1,3.66666666666667,1,"The more compassion for the loose member that others feel the less greed will prevail and the loose member become the whipping person that people think it's ok to take from all the time.",0,1,NA,"",-3.19,0,-2.91,0,1
"177",208,0,28,1,TRUE,1,2,2,3,"English","USA","28","USA",5,2,3,"Storeroom Clerk","",5,5,5,5,1,"Whether we would feel sympathy for ""lose"" group based on word ""lose""",0,3,NA,"",-1.19,0,-0.91,0,1
"178",209,0,47,1,TRUE,0,4,1,5,"English","USA","47","USA",5,5,5,"Customer Service Manager","",7,7,5,6.33333333333333,1,"To determine how participant's proceed in decision making when one party is in an unfair position.",0,3,NA,"",0.81,0,1.09,0,1
"179",210,0,22,1,TRUE,0,1,1,6,"english","usa","22","usa",5,6,7,"manager","",3,2,3,2.66666666666667,2,"I would rather take away less from my members and keep them happy than jeopardize my relationship.",0,3,NA,"",1.81,0,2.09,0,1
"180",221,0,54,1,TRUE,1,7,4,3,"English","United States","54","United States",4,2,2,"Sales Manager","",7,7,7,7,1,"You ware wondering if we feel compassion for the LOSE member.",0,1,NA,"",-1.19,0,-0.91,0,1
"181",2,1,23,1,TRUE,1,1,2,5,"English","United States","23","United States",5,5,3,"Homemaker","The Lose member would probably feel more powerless than anyone else in the group. They would worry about losing their dollars. If I decided to take any of their dollars away, they would feel that it's unfair that they should have to lose so that someone ese could gain.",6,6,4,5.33333333333333,1,"No.",0,1,NA,"",0.81,0.81,1.09,1.09,1
"182",3,1,31,1,TRUE,1,5,4,7,"English","Usa","31","Usa",5,3,3,"Teacher","Sad and disappointed. Like a loser. Not happy",6,6,6,6,3,"No",0,1,NA,"",2.81,2.81,3.09,3.09,1
"183",20,1,33,1,TRUE,1,5,4,3,"English","United States","33","United States",2,3,4,"Homemaker","I honestly feel bad for them.  They have no control over ther ""money"" and I feel a responsibility to make sure they are taken care of.  I feel like I shouldn't take anything from them.",7,7,5,6.33333333333333,1,"To see how much people are willing to take from others for their own benefit",0,2,NA,"",-1.19,-1.19,-0.91,-0.91,1
"184",39,1,30,1,TRUE,1,7,6,5,"English","United States","30","United States",5,2,2,"Bank teller","I think the LOSE member will already feel bad about being selected to be the one person in the group who stands to lose in this transaction. I think the LOSE member is going to be pretty nervous about potentially losing all of his or her experimental dollrs and not having a chance in the raffle. I think the member is probably pretty angry that he or she was the one chosen to occupy this spot. They are probably hoping that I will be fair and not take any money away from them, but they don't know what to exect.",7,7,7,7,1,"I think the hypothesis was that most people would not take money away from the LOSE member, even if it meant two other members of the group would profit more.",0,1,NA,"",0.81,0.81,1.09,1.09,1
"185",40,1,45,1,TRUE,1,6,7,5,"English","USA","45","USA",5,2,2,"Cost Analyst","I think the lose member will have hurt feelings about having dollars taken away.   He/She would probably feel like they were being treated unfairly.   I don't like the thought of being the one who would make the LOSE member feel this way.  I'm sure he/shewould feel angered as well.",7,7,7,7,1,"no",0,1,NA,"",0.81,0.81,1.09,1.09,1
"186",50,1,31,1,TRUE,1,1,1,3,"English","USA","31","USA",6,3,3,"Lead teacher","I feel empathy - it stinks that no matter what, they will lose.  It seems like an unfair situation.  I think they would feel frustrated or angry.",7,7,7,7,2,"No.",0,1,NA,"",-1.19,-1.19,-0.91,-0.91,1
"187",55,1,21,1,TRUE,1,5,5,2,"ENGLISH","UNITED STATES","21","UNITED STATES",3,6,6,"SUPERVISOR","The LOSE member of the group will feel anxious. He will hope that the decider will consider his well-being when making decisions. He hopes he does not lose too much.",5,5,4,4.66666666666667,2,"no",0,3,NA,"",-2.19,-2.19,-1.91,-1.91,1
"188",56,1,24,1,TRUE,0,1,1,5,"English","USA","24","USA",5,3,3,"Self employed","The lose member probably feels like they got the short end of the stick. They're probably cursing about how bad it is that not only do they have no control over what happens to their dollars, but that they can actually lose. They probably don't like beingthe only one, too.",5,5,4,4.66666666666667,1,"No",0,1,NA,"",0.81,0.81,1.09,1.09,1
"189",59,1,51,1,TRUE,1,5,5,5,"English","USA","51","USA",3,2,2,"bookkeeper","They will feel cheated.
They will be unsure as to why some random person would wish to harm them.
They will be angry that they did not have a deciding vote in the decision.",5,5,5,5,3,"To get me to empathsize with the loser and lessen my chance of taking money away.",1,4,NA,"",0.81,0.81,1.09,1.09,1
"190",66,1,45,1,TRUE,1,5,4,6,"English","United States","45","United States",4,4,2,"Sales Manager","The lose member of the group would feel sad. I think they would be disappointed that they lost their chance to win bonus money. I think they would feel sad and annoyed and would wish things would have worked out differently for them.",6,6,5,5.66666666666667,1,"No, I didn't really form an impression of what they hypotheses could be but I think it's that people would be less likely to take points from the lose member of the team when they felt compassion and thought of the other member's feelings",1,4,NA,"",1.81,1.81,2.09,2.09,1
"191",72,1,52,1,TRUE,1,6,6,4,"English","United States","52","United States",3,3,4,"Administrative","They are feeling sad that they were chosen to be LOSE member because they feel like they will lose some of their chances. They wish they could have some sort of imput into the decision. They feel that maybe they may still have a chance.",6,6,5,5.66666666666667,2,"That if I only take away 1, then its not too bad on the LOSE member and it will help the KEEP members out.",0,3,NA,"",-0.19,-0.19,0.0899999999999999,0.0899999999999999,1
"192",80,1,30,1,TRUE,1,1,4,6,"English","USA","30","USA",3,3,5,"Agricultural Manager","They're probably not looking forward to this. You can benefit many people by simply loosing your dollars. There's no negative reprocussions for anyone but the lose memeber.",6,6,4,5.33333333333333,1,"No",0,1,NA,"",1.81,1.81,2.09,2.09,1
"193",81,1,46,1,TRUE,1,5,1,1,"English","USA","46","USA",5,2,2,"sales","The LOSE member of the group will be anxious to know my decision. The memer will be upset over losing the money. The member will appreciate me if I let them keep the money.",6,6,6,6,1,"Whether or not low wage workers will take money away from the another low wage worker.",0,4,NA,"",-3.19,-3.19,-2.91,-2.91,1
"194",84,1,50,1,TRUE,1,6,5,1,"English","United States","50","United States",5,2,5,"Manager","The Lose member would probably feel vulnerable.  They would also feel out of control of the situation.  The well-being of the Lose member would be negatively effected.  They would be completely dependent upon the decider of the group.  The lose member is t a complete disadvantage in this scenario.",6,6,5,5.66666666666667,1,"How my impression of the well-being of the LOSE member would affect my decision making when taking away from them.",1,3,NA,"",-3.19,-3.19,-2.91,-2.91,1
"195",87,1,34,1,TRUE,1,5,7,5,"English","US","34","US",4,5,2,"artist","This person will be disappointed.  I would like to help them.  I have been in that position in the past.",7,7,6,6.66666666666667,1,"no",0,3,NA,"",0.81,0.81,1.09,1.09,1
"196",90,1,32,1,TRUE,0,2,3,5,"English","United States","32","United States",5,2,2,"Strategic Marketing","The Lose member of the group is in a position where they are at the mercy of someone else.  I'd be worried about losing my opportunnities to win in this situation.  I would be apprehensive about what was going to happen.",4,5,4,4.33333333333333,1,"How empathizing with another person increases the liklihood you'll have mercy on them.",1,1,NA,"",0.81,0.81,1.09,1.09,1
